# 新世纪五笔码表
# 来源：https://github.com/g178253/rime-wubi06/blob/master/wubi06.dict.yaml
# 许可：Apache License 2.0。
号角	kgqe
号外	kgqh
咧	kgqj
嚽	kgqm
嗷	kgqt
哑铃	kgqw
呈报	kgrb
呼天抢地	kgrf
号兵	kgrg
中青年	kgrh
号手	kgrt
别开生面	kgtd
号牌	kgth
吓得	kgtj
另一种	kgtk
号称	kgtq
唛	kgty
呈送	kgud
呯	kguf
呈阅	kguu
呈递	kgux
吓退	kgve
啑	kgvh
号召	kgvk
嘈杂	kgvs
啛	kgvv
听政会	kgwf
吓倒	kgwg
另一个	kgwh
吨位	kgwu
吓人	kgww
号令	kgwy
咦	kgx
号线	kgxf
嗉	kgxi
逞强	kgxk
咦	kgxw
哺育	kgyc
另一方面	kgyd
呈请	kgyg
哑谜	kgyo
呈交	kgyw
呈文	kgyy
中	kh
距	kha
中式	khaa
嚱	khaa
踐	khaa
䠜	khab
中期	khad
噳	khad
噱	khae
遣散	khae
嘑	khaf
遗著	khaf
嘘	khag
噓	khag
㖸	khag
忠臣	khah
蹛	khah
跌落	khai
躇	khaj
㘌	khaj
踖	khaj
躤	khaj
蹃	khak
嚧	khal
中英	kham
别具匠心	khan
距	khan
跇	khan
踸	khan
跷	khaq
中欧	khar
蹀	khas
中医	khat
䟙	khav
中共	khaw
蹒	khaw
踑	khaw
唬	khaw
中药	khax
蹣	khay
躏	khay
囐	khay
躪	khay
䠰	khay
㗔	khay
嘴皮子	khbb
路子	khbb
躡	khbb
蹑	khbc
踙	khbc
跟随	khbd
中卫	khbg
嚙	khbh
䠫	khbi
贵阳	khbj
跳出	khbm
跑了	khbn
踂	khbn
遗孤	khbr
跥	khbs
路障	khbu
中队	khbw
趿	khby
踊	khc
䟾	khcc
踴	khce
中通	khce
䠁	khcf
踊	khch
蹫	khck
跆	khck
跳台	khck
嘴巴	khcn
跁	khcn
蹂	khcs
踆	khct
䟥	khct
㕜	khcu
䟕	khcy
跳蚤	khcy
跨	khd
啡	khdd
䠒	khde
䟴	khde
蹖	khde
䠆	khde
足有	khde
蹰	khdf
䠑	khdf
踌	khdf
嘴唇	khdf
跖	khdg
跍	khdg
跌破	khdh
忠贞不渝	khdi
蹽	khdi
踳	khdj
忠厚	khdj
踦	khdk
踎	khdk
路面	khdm
跨	khdn
跶	khdp
遗愿	khdr
中原	khdr
蹶	khdw
噦	khdy
跋	khdy
䠞	khdy
踩	khe
蹊	khed
蹈	khee
䟹	khef
跺脚	khef
跀	kheg
啃	kheg
跙	kheg
中用	kheh
跏	khek
䠛	khem
嘴边	khep
路边	khep
踩	khes
跑腿	khev
嘴脸	khew
	khf
践	khf
路霸	khfa
踍	khfb
踋	khfb
跂	khfc
䟩	khfc
跳动	khfc
足协	khfe
躊	khff
足坛	khff
踛	khff
跱	khff
跬	khff
中雨	khfg
跨越	khfh
遗址	khfh
跿	khfh
跊	khfi
跟进	khfj
䟚	khfj
踷	khfj
踏进	khfj
中南	khfm
中专	khfn
遗志	khfn
躂	khfp
路过	khfp
跳远	khfq
蹺	khfq
踜	khft
中考	khft
跃增	khfu
蹎	khfw
趺	khfw
蹲坑	khfy
践	khfy
䟼	khfy
贵	khg
趼	khga
踁	khga
中型	khga
䣒	khgb
跑到	khgc
踏青	khge
忠于	khgf
哶	khgf
跮	khgf
趶	khgf
足球	khgg
咔	khgh
跪下	khgh
踕	khgh
䟛	khgh
䟱	khgi
踈	khgi
蹧	khgj
中速	khgk
踾	khgl
贵	khgm
䫭	khgm
䠭	khgm
蹟	khgm
貴	khgm
中亚	khgo
遗	khgp
遺	khgp
遣	khgp
忠烈	khgq
躎	khgr
别具一格	khgs
跠	khgw
中毒	khgx
躧	khgx
䟵	khgy
䠃	khgy
䟠	khgy
跟班	khgy
趾	khh
踧	khhc
跛	khhc
躩	khhc
䠊	khhd
中肯	khhe
躆	khhe
踔	khhf
趾	khhg
䠡	khhg
踏上	khhg
路上	khhg
踄	khhh
中止	khhh
跑步	khhh
跕	khhk
蹲点	khhk
忠贞	khhm
嚬	khhm
中餐	khhq
䠕	khhs
跐	khhx
䠩	khhy
䟔	khhy
䠐	khhy
㘗	khhy
躣	khhy
踏	khi
䠌	khie
踃	khie
蹐	khie
蹚	khif
中兴	khig
跋涉	khih
跳水	khii
踏	khij
䠀	khik
遗漏	khin
中学	khip
跳河	khis
跳海	khit
䟞	khit
跳梁	khiv
中游	khiy
踢	khj
中坚	khjc
蹕	khjf
嘴里	khjf
啅	khjf
跑题	khjg
踶	khjh
中日	khjj
蹋	khjn
踢	khjr
踼	khjr
踝	khjs
跩	khjx
踪影	khjy
中	khk
咔嗒	khka
咔吧	khkc
中叶	khkf
中号	khkg
呫	khkg
蹊跷	khkh
践踏	khkh
跟踪	khkh
踊跃	khkh
跳跃	khkh
蹂躏	khkh
踀	khkh
路口	khkk
䠤	khkl
䠝	khkm
蹪	khkm
遗嘱	khkn
咔嚓	khkp
中听	khkr
躁	khks
盅	khl
跑男	khle
跳转	khlf
盅	khlf
中转	khlf
䟧	khlg
中国	khlg
趾甲	khlh
躅	khlj
中轴	khlm
蹥	khlp
䠅	khlt
蹦	khm
中央	khmd
蹦	khme
贵贱	khmf
跚	khmg
跌幅	khmh
䟖	khmh
踹	khmj
踻	khmk
中山	khmm
蹦迪	khmp
足见	khmq
䠄	khmw
䟜	khmw
䟺	khmy
忠	khn
䟨	khna
䠍	khnc
遗憾	khnd
跃居	khnd
踞	khnd
䟳	khnd
蹍	khne
蹘	khne
中层	khnf
䠎	khnf
躃	khnf
蹡	khnf
中恒	khng
䠧	khnj
䠱	khnj
跼	khnk
䠇	khnm
跽	khnn
遗书	khnn
䟤	khnt
中性	khnt
忠	khnu
遗恨	khnv
䠣	khnw
趹	khnw
跜	khnx
中心	khny
躍	khny
足以	khny
忠心	khny
踱	kho
跨度	khoa
噛	khob
踱	khoc
躕	khof
躔	khof
蹸	khoh
踮	khok
中断	khon
蹠	khoo
蹦床	khos
路灯	khos
中庸	khov
蹼	khow
蹗	khox
踪	khp
踠	khpb
跌宕	khpd
中农	khpe
蹿	khph
踪	khpi
蹜	khpj
迚	khpk
躥	khpn
䠉	khpn
贵宾	khpr
贵客	khpt
踏实	khpu
忠实	khpu
遗容	khpw
跎	khpx
䠚	khpy
跑	khq
䟸	khqa
䟗	khqa
跪	khqb
嘴角	khqe
踭	khqh
中外	khqh
跳	khqi
䟢	khqi
中旬	khqj
跔	khqk
足够	khqk
蹓	khql
嘴馋	khqn
哯	khqn
跑	khqn
蹨	khqo
踘	khqo
跢	khqq
中锋	khqt
中键	khqv
䟡	khqy
趵	khqy
遗留	khqy
䠨	khqy
跌	khr
遣返	khrc
跪拜	khrd
䠋	khrf
䟬	khrg
踲	khrh
跑掉	khrh
躌	khrh
跦	khri
跳舞	khrl
躓	khrm
踬	khrm
中的	khrq
䟷	khrr
躒	khrs
躈	khrt
遗失	khrw
跌	khrw
蹏	khrw
中指	khrx
跅	khry
中枢	khsa
蹦极	khsb
路标	khsf
跴	khsg
跳槽	khsg
蹅	khsg
䟓	khsh
中档	khsi
跒	khsk
蹮	khsn
跳楼	khso
躚	khsp
跳板	khsr
另眼相看	khsr
中枪	khsw
䟣	khsy
中校	khsy
跃	kht
跃升	khta
䟦	khtc
路径	khtc
跃	khtd
䟯	khtd
中盘	khte
踵	khtf
忠告	khtf
中午	khtf
䟭	khtf
鹭	khtg
贵重	khtg
蹤	khth
蹝	khth
跭	khth
跞	khti
䠦	khtj
路程	khtk
路	khtk
蹻	khtk
踟	khtk
蹯	khtl
躜	khtm
躦	khtm
跻身	khtm
趷	khtn
踿	khto
中秋	khto
鷺	khto
䟪	khtp
跹	khtp
跣	khtq
遗物	khtq
䟰	khts
踒	khtv
䠘	khtx
踇	khtx
䠗	khty
跨入	khty
踽	khty
足	khu
跰	khua
蹉	khua
躑	khub
踡	khub
踯	khub
遣送	khud
躘	khud
跟头	khud
噱头	khud
跟前	khue
䠔	khue
蹲	khuf
蹱	khuf
跟斗	khuf
踫	khug
跟着	khug
䠓	khug
跘	khug
中美	khug
躝	khui
中间	khuj
蹭	khuj
中部	khuk
䠖	khuk
踣	khuk
跳闸	khul
中端	khum
躢	khun
䠮	khuo
中奖	khuq
跑道	khut
遗产	khut
躨	khut
䠥	khut
中立	khuu
踥	khuv
躙	khuy
跟	khv
跟	khve
䠈	khvi
䟿	khvi
贵妃	khvn
躐	khvn
踺	khvp
蹆	khvp
贵姓	khvt
趴	khw
踚	khwa
䠯	khwa
䠬	khwb
跄	khwb
啮	khwb
跉	khwc
䟝	khwc
蹳	khwc
䠏	khwd
路段	khwd
跈	khwe
遗传	khwf
跗	khwf
䟶	khwf
跌倒	khwg
路途	khwg
中途	khwg
跧	khwg
踨	khwh
踰	khwj
中介	khwj
蹌	khwk
跲	khwk
蹹	khwn
踗	khwn
趻	khwn
遗像	khwq
跟风	khwr
中风	khwr
䟻	khws
跺	khws
遗体	khws
中伤	khwt
跳伞	khwu
蹬	khwu
跟从	khww
跌价	khww
中华	khwx
趴	khwy
㖵	khwy
距今	khwy
踓	khwy
䟮	khwy
嘴	khx
蹿红	khxa
中级	khxb
路经	khxc
路线	khxf
跸	khxf
躖	khxg
嘴	khxh
㗪	khxi
路费	khxj
跳绳	khxk
躀	khxm
蹞	khxm
䠪	khxn
呲	khxn
中继	khxo
喍	khxs
中弹	khxu
踢给	khxw
卟	khy
蹁	khya
遗弃	khyc
躞	khyc
蹢	khyd
忠诚	khyd
踉	khye
躟	khye
踤	khyf
跓	khyg
蹄	khyh
躋	khyj
跻	khyj
䟽	khyk
遗训	khyk
跳高	khyk
遗忘	khyn
足迹	khyo
跡	khyo
踪迹	khyo
遗迹	khyo
䟲	khyq
跤	khyr
距离	khyr
蹾	khyt
贵族	khyt
趽	khyt
贵州	khyt
路旁	khyu
䟘	khyw
遗言	khyy
䠙	khyy
中文	khyy
蹴	khyy
吵	ki
哨子	kibb
蹈常袭故	kidd
中流砥柱	kids
哄堂大笑	kidt
川流不息	kidt
哨	kie
哨	kieg
吵架	kiek
哨声	kifn
咣	kig
中小型	kiga
咣	kigq
啵	kihc
哨卡	kihg
嘙	kihv
跳梁小丑	kiin
中小学	kiip
中小学校	kiis
唦	kiit
中小学生	kiit
响当当	kiiv
吵嘴	kikh
唢呐	kikm
另当别论	kiky
唢	kim
唢	kimy
嗩	kimy
嘡	kipf
嚐	kipj
噹	kipl
哨兵	kirg
哨所	kirn
顺水推舟	kirt
吵醒	kisg
吵	kit
中学生	kitg
㗂	kith
吵	kitt
嗨	kitx
喉清韵雅	kiua
品学兼优	kiuw
吵闹	kiuy
㘍	kiwa
顺水人情	kiwn
吵人	kiww
虽	kj
唱功	kjae
嗶	kjaf
嚗	kjai
喝茶	kjaw
嘬	kjbc
唱出	kjbm
唱戏	kjca
虽能	kjce
虽不	kjdh
唱腔	kjep
喝彩	kjes
哩	kjf
哩	kjfg
㖏	kjfg
唱起	kjfh
哻	kjfh
嘢	kjfh
虽无	kjfq
呾	kjgg
喝下	kjgh
㖷	kjgh
啺	kjgr
呻	kjh
呻	kjhh
喝点	kjhk
唱法	kjif
喝水	kjii
喝酒	kjis
唱	kjj
唱	kjjg
喝吧	kjkc
吠影吠声	kjkf
叽里咕噜	kjkk
噼里啪啦	kjkk
呻吟	kjkw
嗢	kjlg
虽则	kjmj
喁	kjmy
黾	kjnb
口是心非	kjnh
喝完	kjpf
喝	kjq
虽然	kjqd
喝	kjqn
喝多	kjqq
吃里爬外	kjrq
唱票	kjsf
嗮	kjsg
喝醉	kjsg
唱歌	kjsk
唱机	kjsw
唱盘	kjte
响遏行云	kjtf
唱片	kjth
唱和	kjtk
虽	kju
唱着	kjug
喅	kjug
喝问	kjuk
喝道	kjut
唱段	kjwd
喝令	kjwy
雖	kjwy
㖂	kjxt
唱词	kjyn
虽说	kjyu
吕	kk
嚚	kkak
噐	kkak
品茶	kkaw
口子	kkbb
呱呱坠地	kkbf
郘	kkbh
品出	kkbm
哭了	kkbn
串联	kkbu
骂	kkc
路路通	kkce
串通	kkce
骂	kkcg
唈	kkcn
駡	kkco
患难	kkcw
器	kkd
唧唧歪歪	kkdd
患有	kkde
口感	kkdg
嚣	kkdk
囂	kkdk
器	kkdk
嚻	kkdk
唏嘘不已	kkdn
口碑	kkdr
嚴	kkdt
踟蹰不前	kkdu
喋喋不休	kkdw
哭	kkdy
口服	kkeb
哵	kkej
哭肿	kkek
口腔	kkep
品貌	kker
品脱	kkeu
吕	kkf
鄂	kkfb
卾	kkfb
口口声声	kkff
鹗	kkfg
㓵	kkfj
顎	kkfm
颚	kkfm
噪声	kkfn
咢	kkfn
鶚	kkfo
骂过	kkfp
遌	kkfp
覨	kkfq
患者	kkft
口才	kkft
哭丧	kkfu
哑口无言	kkfy
吅	kkg
口琴	kkgg
呺	kkgn
㕺	kkgn
哭死	kkgq
吃喝玩乐	kkgt
咄咄逼人	kkgw
串	kkh
口中雌黄	kkha
串	kkhk
嘳	kkhm
患	kkhn
器具	kkhw
哫	kkhy
踌躇满志	kkif
口沫	kkig
口水	kkii
口渴	kkij
品尝	kkip
哭泣	kkiu
咿呀学语	kkiy
口里	kkjf
丳	kkjk
品	kkk
吼吼吼	kkkb
鄵	kkkb
哭喊	kkkd
碞	kkkd
串味	kkkf
品味	kkkf
口味	kkkf
品	kkkf
口号	kkkg
口中	kkkh
口哨	kkki
劋	kkkj
㗊	kkkk
口	kkkk
嘽	kkkl
嘿嘿嘿	kkkl
喦	kkkm
嵒	kkkm
呱呱叫	kkkn
㗁	kkkn
氉	kkkn
口吻	kkkq
呼啦啦	kkkr
喿	kkks
呵呵呵	kkks
噪	kkks
㘙	kkkt
口吃	kkkt
哈哈哈	kkkw
咿呀哟	kkkx
哭嚎	kkky
戰	kkla
鄲	kklb
口轻	kklc
咖啡因	kkld
辴	kkle
囅	kkle
㽞	kklf
器皿	kklh
口罩	kklh
單	kklj
嘼	kklk
鼍	kkln
鷤	kklo
鼉	kklx
獸	kkly
口岸	kkmd
蹉跎岁月	kkme
	kkmw
咄咄怪事	kkng
嘂	kknk
口快	kknn
品性	kknt
串烧	kkoa
口粮	kkoy
斝	kkpf
器官	kkph
䑝	kkph
踏踏实实	kkpp
口实	kkpu
哭穷	kkpw
口福	kkpy
口角	kkqe
品名	kkqk
呪	kkqn
口拙	kkrb
口授	kkre
品质	kkrf
口气	kkrn
跌跌撞撞	kkrr
串接	kkru
器械	kksa
器材	kksf
槑	kkss
品格	kkst
口述	kksy
口径	kktc
口舌	kktd
品德	kktf
品行	kktg
器重	kktg
品牌	kkth
哭得	kktj
品种	kktk
器乐	kktn
器物	kktq
口条	kkts
喃喃自语	kkty
䣞	kkub
口头	kkud
哭着	kkug
患病	kkug
噪音	kkuj
口音	kkuj
遻	kkup
呼吸道	kkut
㖾	kkut
吵吵闹闹	kkuu
口蹄疫	kkuw
串门	kkuy
㖐	kkvt
骂娘	kkvy
咒	kkw
口供	kkwa
口袋	kkwa
咒	kkwb
叱咤风云	kkwf
口风	kkwr
器件	kkwt
品位	kkwu
骂人	kkww
呮	kkwy
口信	kkwy
跃跃欲试	kkwy
口令	kkwy
口红	kkxa
品级	kkxb
串线	kkxf
嚣张	kkxt
口试	kkya
口译	kkyc
呜呼哀哉	kkyf
品评	kkyg
咒语	kkyg
口语	kkyg
喌	kkyh
口误	kkyk
口诀	kkyn
哭诉	kkyr
口交	kkyw
口谕	kkyw
唯唯诺诺	kkyy
喂	kl
中国工程院	klab
嘓	klag
中国共产党	klai
喂马	klcg
咽	kld
嗯	kldn
咽	kldy
喟	kle
喟	kleg
嘿	klf
㘁	klff
嚜	klff
嚸	klfk
嘿	klfo
啭	klfy
呬	klg
喂	klg
噮	klge
喂	klge
囀	klgf
咽下	klgh
中国政府	klgo
啯	klgy
呷	klh
唓	klh
嚃	klip
中国电信	kljw
啰唆	klkc
啰嗦	klkf
吊胃口	klkk
嗯嗯	klkl
嘿嘿	klkl
嗯呢	klkn
咽喉	klkw
嘪	klmy
嗹	klpy
噣	klqj
喂饱	klqn
中国银行	klqt
啰	klqy
喷墨打印机	klrs
中国科学院	kltb
中国移动	kltf
中国特色	kltq
㖥	klty
喂养	kluf
嚺	klup
喂奶	klvb
嘍	klvg
中国好声音	klvu
中国人民大学	klwi
中国人民	klwn
中国人民解放军	klwp
中国人民银行	klwt
中国人	klww
囉	klxy
中国话	klyt
㗄	klyt
员	km
嗣	kma
员工	kmaa
吐刚茹柔	kmac
噥	kmae
㖆	kmag
嗣	kmak
翤	kman
唺	kmaw
郧	kmb
郧	kmbh
鄖	kmbh
喘	kmd
嘊	kmdf
啱	kmdg
喘	kmdj
䫟	kmdm
咉	kmdy
勋	kme
嘣	kmee
嗗	kmeg
勋爵	kmel
勋	kmet
勛	kmet
呥	kmfg
啁	kmfk
吊环	kmgd
吊带	kmgk
哃	kmgk
中央政治局	kmgn
中央政府	kmgo
吊死	kmgq
吊	kmh
吊	kmhj
䚋	kmhq
跋山涉水	kmii
中央电视台	kmjc
呐喊	kmkd
味同嚼蜡	kmkj
路由器	kmkk
嘤嘤	kmkm
吊唁	kmky
吊车	kmlg
嘤	kmm
嘤	kmmv
嚶	kmmv
喎	kmnk
㗻	kmnp
中央书记处	kmnt
吊灯	kmos
虽败犹荣	kmqa
员外	kmqh
吊销	kmqi
哕	kmqy
吊扣	kmrk
喘气	kmrn
吊顶	kmsd
吊桥	kmst
喘息	kmth
中央处理器	kmtk
吊射	kmtm
吶	kmty
员	kmu
員	kmu
吊装	kmuf
吊着	kmug
勋章	kmuj
囎	kmuj
吊门	kmuy
呐	kmw
中央人民广播电台	kmwc
剐	kmwj
㖗	kmwn
鶰	kmwo
呙	kmwu
嗺	kmwy
呐	kmwy
吊线	kmxf
㗀	kmxx
呗	kmy
唄	kmy
吊扇	kmyn
叫	kn
叫苦	knad
叫菜	knae
呡	knan
吃尽苦头	knau
忠心耿耿	knbb
叫阵	knbl
叫出	knbm
啒	knbm
噉	knbt
哪能	knce
叫驴	kncg
哪有	knde
啹	kndg
哪还	kndh
吳	kndu
叫春	kndw
哪边	knep
嗟悔无及	knfb
叫魂	knfc
哪款	knff
叫卖	knfn
叫声	knfn
哪	kng
哪	kngb
叫到	kngc
哪天	kngd
喔	kngf
叼	kngg
呞	kngk
叫来	kngo
呉	kngw
叫	knh
㗇	knhc
哪肯	knhe
吜	knhf
叫	knhh
哪些	knhx
叫法	knif
囑	knij
呕心沥血	knit
哪里	knjf
哪是	knjg
噼	knk
叫喊	knkd
噼	knkf
叫号	knkg
喡	knkh
叫嚣	knkk
哪呐	knkm
叫唤	knkq
另辟蹊径	knkt
嘱咐	knkw
叫嚷	knky
叫车	knlg
唰	knm
唰	knmj
叫屈	knnb
㗃	knnj
哪怕	knnr
噀	knnw
叫座	know
哪家	knpg
叫冤	knpq
叫名	knqk
哪儿	knqt
㗩	knrg
哪年	knrh
嘱托	knrt
哪栋	knsa
叫醒	knsg
叫板	knsr
哪样	knsu
㕧	knt
嘱	knt
哪知	kntd
哪般	knte
哪算	knth
哪种	kntk
哪管	kntp
哪条	knts
咇	kntt
嘱	knty
叼着	knug
叫门	knuy
叫好	knvb
顺心如意	knvu
叫做	knwd
嘐	knwe
哪会	knwf
哪个	knwh
哪件	knwt
哪位	knwu
叫人	knww
嚁	knwy
吷	knwy
叫住	knwy
呢	knx
呢	knxn
叫绝	knxq
吣	kny
噿	knyf
哪户	knyn
㕽	knyw
唯心论	knyw
呎	knyy
逞性妄为	knyy
嘛	ko
喥	koac
嗻	koao
嚝	koaw
噗	kog
嚉	kogf
㗼	kogi
噗	kogw
㖢	kohx
噗嗤	kokb
噗哧	kokf
喷火器	kokk
喽啰	kokl
只应只为	koky
啖	koo
嘮	kooe
㘇	koos
㗵	koow
啖	kooy
中庸之道	kopu
噒	koqh
嘛	kos
嚰	kosd
嚤	kosr
嘛	koss
嚒	kosx
喽	kov
喽	kovg
嘃	kovh
吙	koy
咪	koy
喧	kp
噻	kpa
噻	kpaf
㗷	kpam
㘔	kpam
嗐	kpdk
只字不提	kpdr
喧宾夺主	kpdy
哝	kpe
口蜜腹剑	kpew
哝	kpey
遗害无穷	kpfp
唍	kpfq
跌宕起伏	kpfw
喧	kpg
喧天	kpgd
㗌	kpgf
喧	kpgg
啶	kpgh
喧嚣	kpkk
喀嚓	kpkp
号寒啼饥	kpkq
喧哗	kpkw
喧嚷	kpky
喗	kplh
嘧	kpn
吃官司	kpng
嘧	kpnm
嚀	kpns
嗤之以鼻	kpnt
啘	kpqb
㕪	kpqn
哈密瓜	kprc
咛	kps
咛	kpsh
呼家楼	kpso
喀	kpt
咤	kpta
哰	kptg
喀	kptk
嘘寒问暖	kpuj
中宣部	kpuk
喧闹	kpuy
咹	kpvg
嚓	kpw
啌	kpwa
呼之欲出	kpwb
㗧	kpwf
嚓	kpwi
噾	kpwj
㕴	kpwn
听之任之	kpwp
咜	kpxn
兄	kq
吃错药了	kqab
吹散	kqae
吹落	kqai
㖧	kqaj
只欠东风	kqaw
吃错药	kqax
呧	kqay
兄	kqb
吹出	kqbm
吹了	kqbn
㗙	kqbt
兄台	kqck
㗋	kqdd
嘫	kqdo
吹奏	kqdw
噡	kqdy
嘝	kqef
啗	kqeg
唃	kqeh
吹动	kqfc
吹干	kqfg
唤起	kqfh
吹进	kqfj
吹过	kqfp
只争朝夕	kqfq
噜	kqg
唫	kqg
吹开	kqga
噜	kqgj
吹来	kqgo
哈尔滨	kqip
咷	kqiy
咰	kqjg
別	kqjh
哆嗦	kqkf
咆哮	kqkf
吹号	kqkg
呴	kqkg
吹嘘	kqkh
吹哨	kqki
吃饱喝足	kqkk
呜咽	kqkl
鸣叫	kqkn
喣	kqko
啼饥号寒	kqkp
㒭	kqkq
呜呼	kqkt
鸣锣喝道	kqku
嚵	kqky
唤回	kqlk
唤	kqm
唤	kqmd
喚	kqmd
呜	kqn
呜	kqng
咆	kqnn
吹尽	kqny
嚕	kqoj
吹灯	kqos
吃饱穿暖	kqpj
鸣冤	kqpq
哆	kqq
哆	kqqy
吻	kqr
哅	kqrb
吹捧	kqrd
啕	kqrm
㕼	kqrn
唿	kqrn
吹打	kqrs
哑然失笑	kqrt
吻	kqrt
吹拂	kqrx
唤醒	kqsg
鸣枪	kqsw
兄长	kqta
吹牛	kqtg
中饱私囊	kqtg
鸣笛	kqtm
唙	kqto
吐鲁番	kqto
吹箫	kqtv
呁	kqug
兄弟	kqux
兄嫂	kqve
兄妹	kqvf
喼	kqvn
吹	kqw
吻合	kqwg
焁	kqwo
吹风	kqwr
中外合资	kqwu
吹	kqwy
跃然纸上	kqxh
吹绿	kqxv
鸣	kqy
鸣	kqyg
吊儿郎当	kqyi
嚠	kqyj
鸣放	kqyt
听	kr
唣	kran
听取	krbc
㕳	krbh
听出	krbm
听了	krbn
听戏	krca
听劝	krce
呱	krcy
唏	krd
㖁	krdc
听厌	krdd
嗥	krdf
㗑	krdf
唏	krdh
听成	krdn
顺手牵羊	krdu
听力	kren
哌	krey
唕	krfh
听过	krfp
㕷	krg
听到	krgc
喤	krgg
听政	krgh
㖃	krgk
听来	krgo
听	krh
啣	krhb
哖	krhf
史上	krhg
嗁	krhw
史	kri
噑	krif
听潮	krif
听清	krig
听觉	krip
史学	krip
啤酒	kris
咮	kriy
听吧	krkc
唏嘘	krkh
嗥叫	krkn
呱呱	krkr
嘸	krlo
嚹	krmf
史册	krmm
听见	krmq
听懂	krna
史书	krnn
听惯	krnx
史料	krou
听完	krpf
听写	krpg
史官	krph
听审	krpj
史实	krpu
听够	krqk
啲	krqy
啪	krr
啪	krrg
哳	krrh
听打	krrs
咑	krsh
听歌	krsk
唾手可得	krst
啤	krt
史籍	krtd
啤	krtf
听得	krtj
听筒	krtm
啦	kru
听闻	krub
唞	kruf
啦	krug
听着	krug
听音	kruj
听命	krwg
听候	krwh
听凭	krwt
听任	krwt
听众	krww
听从	krww
呹	krwy
听信	krwy
喞	krxb
嚛	krxs
史诗	kryf
听讲	kryf
听证	kryg
听课	kryj
唱反调	krym
史记	kryn
噭	kryt
听话	kryt
听说	kryu
听诊	kryw
呆	ks
中西医	ksat
呆子	ksbb
喖	ksdg
㖶	ksfg
嘌	ksfi
哂	ksg
呠	ksgg
唒	ksgg
别树一帜	ksgm
叮	ksh
呆滞	ksig
叮当	ksiv
喳	ksj
嘾	ksjf
喳	ksjg
呵	ksk
呵	kskg
叮嘱	kskn
叮咛	kskp
呵呵	ksks
叮咬	ksky
㘄	ksly
呆账	ksmt
呵欠	ksqw
唽	ksrh
呵气	ksrn
呵护	ksry
呵斥	ksry
噤	kss
噤	kssi
呆板	kssr
㗚	kssy
啉	kssy
呆笨	ksts
呆	ksu
呆着	ksug
喝西北风	ksuw
喓	ksvg
嘜	kswq
呆傻	kswt
唻	ksww
呆住	kswy
㕲	ksy
吃	kt
噬	kta
中秋节	ktab
吃苦	ktad
吃菜	ktae
呏	ktah
吃草	ktaj
吒	ktan
噬	ktaw
吃药	ktax
吃出	ktbm
中科院	ktbp
唀	ktbt
吃劲	ktca
咶	ktdg
㖓	ktdh
嘺	ktdk
哭笑不得	ktdt
㕭	ktdy
吃腻	ktea
吃力	kten
咋办	ktew
唾	ktf
咋地	ktfb
响动	ktfc
喢	ktfe
响彻云霄	ktff
唾	ktfg
吀	ktfh
吘	ktfh
响起	ktfh
哠	ktfk
囋	ktfm
吃亏	ktfn
响声	ktfn
㕰	ktfn
呼声	ktfn
吃过	ktfp
吃得开	ktga
㗢	ktge
喠	ktgf
吽	ktgh
吃下	ktgh
呼救	ktgi
咱再	ktgm
嚑	ktgo
遗臭万年	ktgr
哘	ktgs
吹毛求疵	ktgu
吃素	ktgx
咱	kth
吹牛皮	kthc
嘷	kthf
咋	kthf
咱	kthg
嘥	kthh
川	kthh
喒	kthj
嚊	kthj
吃点	kthk
唌	kthp
嗅	kthy
川江	ktia
吃法	ktif
唾沫	ktig
吃水	ktii
嗅觉	ktip
呼和浩特	ktit
唾液	ktiy
吃紧	ktjc
嘚	ktjf
㗍	ktjg
唎	ktjh
唯利是图	ktjl
咯	ktk
呼吸	ktkb
吃吧	ktkc
呼喊	ktkd
呂	ktkf
咯吱	ktkf
啝	ktkg
咯	ktkg
呼吁	ktkg
中长跑	ktkh
吃喝	ktkj
唾骂	ktkk
呼叫	ktkn
呼唤	ktkq
患得患失	ktkr
呼呼	ktkt
呼啸	ktkv
咯噔	ktkw
吃罪	ktlh
囖	ktly
响	ktm
噢	ktmd
响	ktmk
吃肉	ktmw
吃	ktn
吃	ktnn
吃惯	ktnx
吃惊	ktny
啾	kto
响应	ktoi
呼应	ktoi
噃	ktol
㗭	kton
口香糖	ktoo
啾	ktoy
吃完	ktpf
咱家	ktpg
吃客	ktpt
路透社	ktpy
吃错	ktqa
吃鱼	ktqg
嚟	ktqi
吃够	ktqk
吃饭	ktqn
㘅	ktqs
唯我独尊	ktqu
响铃	ktqw
足智多谋	ktqy
哦	ktr
吃掉	ktrh
咋的	ktrq
㗸	ktrs
响指	ktrx
哦	ktry
吃醋	ktsg
吃相	ktsh
咋样	ktsu
呼机	ktsw
响彻	ktta
吃透	kttb
咋舌	kttd
㗛	kttd
吃重	kttg
吃香	kttj
呼	ktu
呼	ktuf
吃着	ktug
唯物辩证法	ktui
吃准	ktuw
咚	ktuy
㘉	ktvb
吃奶	ktvb
唩	ktvg
咱俩	ktwg
㗰	ktwh
㗳	ktwk
咱们	ktwu
吃人	ktww
啼笑皆非	ktxh
呚	kty
咊	kty
唾弃	ktyc
吃斋	ktyd
吃请	ktyg
咱就	ktyk
响亮	ktyk
唯物论	ktyw
叺	ktyy
唯物主义	ktyy
嗍	kube
啳	kudb
咲	kudy
嚨	kued
㗴	kueg
